Customer_ID,Avg_Risk_Score,Max_Risk_Score,High_Risk_Txn_Count,Customer_Risk_Tier
CUST100611,34.541777777777774,71.39,2,Low
CUST100612,41.9266,78.24,4,Medium
CUST100613,40.828108108108104,81.89,4,Medium
CUST100614,27.807567567567563,71.82,3,Low
CUST100615,36.931875,71.98,3,Medium
CUST100616,28.784897959183674,70.46,2,Low
CUST100617,34.17025641025641,71.65,4,Low
CUST100618,33.37825,82.68,3,Low
CUST100619,26.704651162790697,74.76,3,Low
CUST100620,37.60878048780488,81.03,2,Medium
CUST100621,30.87648648648649,66.15,2,Low
CUST100622,42.640888888888895,81.59,4,Medium
CUST100623,31.45837837837838,81.54,2,Low
CUST100624,44.146470588235296,83.11,4,Medium
CUST100625,32.28211538461539,72.53,4,Low
CUST100626,37.988787878787875,73.62,3,Medium
CUST100627,29.97490566037736,71.07,2,Low
CUST100628,29.69483870967742,79.32,3,Low
CUST100629,35.47416666666666,81.77,3,Medium
CUST100630,30.509333333333334,70.44,3,Low
CUST100631,26.701891891891893,75.2,2,Low
CUST100632,34.0304347826087,70.03,4,Low
CUST100633,30.325135135135135,67.43,5,Low
CUST100634,36.50666666666667,83.6,4,Medium
CUST100635,25.178703703703704,71.61,1,Low
CUST100636,28.738392857142856,71.04,4,Low
CUST100637,31.375263157894736,76.91,3,Low
CUST100638,27.226451612903226,58.07,0,Low
CUST100639,26.770333333333333,72.35,1,Low
CUST100640,32.83625,69.86,3,Low
CUST100641,36.04857142857143,78.08,4,Medium
CUST100642,40.038148148148146,75.12,4,Medium
CUST100643,30.078157894736844,68.83,3,Low
CUST100644,31.115476190476187,74.13,3,Low
CUST100645,25.306190476190473,73.97,2,Low
CUST100646,40.905853658536586,75.63,8,Medium
CUST100647,33.391,70.61,3,Low
CUST100648,27.8519512195122,68.17,3,Low
CUST100649,32.89206896551724,70.86,2,Low
CUST100650,27.298703703703705,74.31,4,Low
CUST100651,30.32470588235294,74.91,1,Low
CUST100652,25.611964285714286,71.52,2,Low
CUST100653,33.326279069767445,81.84,3,Low
CUST100654,30.553541666666664,73.64,4,Low
CUST100655,34.35333333333333,71.23,3,Low
CUST100656,31.1965306122449,73.89,3,Low
CUST100657,30.784999999999997,73.4,1,Low
CUST100658,28.80622222222222,81.01,3,Low
CUST100659,26.984102564102567,65.2,1,Low
CUST100660,31.48170731707317,74.92,4,Low
CUST100661,33.054736842105264,67.18,1,Low
CUST100662,28.396499999999996,72.0,4,Low
CUST100663,31.945853658536585,69.65,3,Low
CUST100664,30.62730769230769,72.66,5,Low
CUST100665,40.54173076923077,76.0,9,Medium
CUST100666,31.04,70.53,2,Low
CUST100667,41.40571428571429,76.64,6,Medium
CUST100668,24.290217391304346,68.7,2,Low
CUST100669,34.331162790697675,89.26,2,Low
CUST100670,31.138709677419353,53.96,0,Low
CUST100671,32.431428571428576,81.23,6,Low
CUST100672,38.888837209302324,78.5,4,Medium
CUST100673,38.44024390243902,77.24,6,Medium
CUST100674,27.822,74.82,3,Low
CUST100675,33.052258064516124,68.57,2,Low
CUST100676,30.060769230769235,81.42,2,Low
CUST100677,31.095405405405405,66.39,3,Low
CUST100678,36.235217391304346,77.13,6,Medium
CUST100679,36.09818181818182,70.65,3,Medium
CUST100680,32.60897435897436,77.96,4,Low
CUST100681,36.556744186046515,92.15,4,Medium
CUST100682,31.595714285714283,66.62,2,Low
CUST100683,28.21578947368421,74.87,2,Low
CUST100684,33.5488,74.64,2,Low
CUST100685,31.848709677419357,65.66,3,Low
CUST100686,31.36344827586207,73.81,1,Low
CUST100687,40.25878048780488,82.08,4,Medium
CUST100688,33.946,71.07,1,Low
CUST100689,31.376923076923077,80.86,1,Low
CUST100690,27.27522727272727,55.95,0,Low
CUST100691,29.62697674418605,67.27,1,Low
CUST100692,26.251395348837207,74.44,2,Low
CUST100693,27.22826086956522,76.63,2,Low
CUST100694,34.665853658536584,78.56,5,Low
CUST100695,30.003870967741936,66.38,2,Low
CUST100696,29.379767441860462,76.63,3,Low
CUST100697,29.40936170212766,76.48,2,Low
CUST100698,26.86794871794872,73.6,4,Low
CUST100699,37.145526315789475,74.08,5,Medium
CUST100700,30.231052631578947,69.2,3,Low
CUST100701,36.80475,71.48,4,Medium
CUST100702,31.675581395348836,74.78,1,Low
CUST100703,33.3378125,70.99,2,Low
CUST100704,29.541785714285712,77.63,2,Low
CUST100705,27.949811320754716,71.84,2,Low
CUST100706,31.84842105263158,80.57,1,Low
CUST100707,34.56574074074074,77.66,3,Low
CUST100708,27.40108695652174,71.27,4,Low
CUST100709,34.016666666666666,73.56,3,Low
CUST100710,43.59,85.66,3,Medium
CUST100711,34.824999999999996,78.6,5,Low
CUST100712,37.51,77.38,4,Medium
CUST100713,29.1468085106383,68.92,5,Low
CUST100714,32.99523809523809,71.73,2,Low
CUST100715,27.63948717948718,68.28,2,Low
CUST100716,35.685641025641026,72.67,5,Medium
CUST100717,25.513777777777776,73.7,2,Low
CUST100718,29.399583333333336,61.23,1,Low
CUST100719,41.738749999999996,68.41,2,Medium
CUST100720,31.343000000000004,72.6,3,Low
CUST100721,29.143076923076922,75.3,3,Low
CUST100722,32.92595238095238,73.88,2,Low
CUST100723,40.076875,79.63,6,Medium
CUST100724,29.681515151515153,68.83,3,Low
CUST100725,35.11225,83.78,5,Medium
CUST100726,28.920416666666668,60.82,1,Low
CUST100727,28.583947368421054,70.39,1,Low
CUST100728,27.79432432432433,75.7,1,Low
CUST100729,29.161739130434785,71.64,2,Low
CUST100730,30.643448275862067,65.6,3,Low
CUST100731,33.157,67.69,1,Low
CUST100732,33.91552631578947,81.42,3,Low
CUST100733,30.250731707317073,75.82,3,Low
CUST100734,31.29717391304348,68.43,3,Low
CUST100735,35.59520833333333,82.06,2,Medium
CUST100736,33.347857142857144,70.88,2,Low
CUST100737,30.41775,77.87,3,Low
CUST100738,32.064358974358974,70.81,3,Low
CUST100739,31.03864864864865,65.39,1,Low
CUST100740,38.850638297872344,78.12,3,Medium
CUST100741,35.031463414634146,78.02,6,Medium
CUST100742,28.548863636363638,66.78,2,Low
CUST100743,35.66857142857143,71.34,2,Medium
CUST100744,29.259249999999998,61.36,1,Low
CUST100745,34.65677419354839,74.38,4,Low
CUST100746,29.07785714285714,62.77,1,Low
CUST100747,36.141290322580645,72.36,4,Medium
CUST100748,30.02755102040816,74.21,3,Low
CUST100749,29.62061224489796,68.94,5,Low
CUST100750,33.05304347826087,69.82,5,Low
CUST100751,32.17146341463415,78.67,4,Low
CUST100752,31.91452380952381,71.37,4,Low
CUST100753,35.64323529411765,76.1,4,Medium
CUST100754,28.214137931034482,67.15,1,Low
CUST100755,28.019999999999996,78.92,3,Low
CUST100756,26.8814,73.51,2,Low
CUST100757,33.975918367346935,72.07,7,Low
CUST100758,31.540967741935482,67.07,2,Low
CUST100759,39.397380952380956,78.56,4,Medium
CUST100760,34.27978723404256,73.66,3,Low
CUST100761,26.276458333333334,76.26,3,Low
CUST100762,36.69230769230769,75.04,5,Medium
CUST100763,33.22052631578948,75.26,3,Low
CUST100764,32.41820512820512,68.43,1,Low
CUST100765,36.17820512820513,74.0,5,Medium
CUST100766,35.56314285714286,74.35,4,Medium
CUST100767,34.63473684210526,76.41,6,Low
CUST100768,30.847906976744188,80.59,2,Low
CUST100769,33.14,72.12,2,Low
CUST100770,39.27487179487179,66.93,4,Medium
CUST100771,27.689444444444447,69.48,3,Low
CUST100772,27.36825,76.8,2,Low
CUST100773,31.866129032258065,73.67,1,Low
CUST100774,27.87404761904762,63.09,1,Low
CUST100775,29.22348837209302,75.4,3,Low
CUST100776,33.42567567567568,63.77,2,Low
CUST100777,32.18228571428572,74.64,4,Low
CUST100778,26.393617021276597,76.08,1,Low
CUST100779,29.171951219512195,78.07,1,Low
CUST100780,33.12525,80.47,4,Low
CUST100781,30.632978723404257,71.33,1,Low
CUST100782,35.75,73.16,5,Medium
CUST100783,28.867941176470588,65.59,2,Low
CUST100784,40.48810810810811,75.81,2,Medium
CUST100785,29.62162162162162,60.24,1,Low
CUST100786,31.792972972972972,71.4,3,Low
CUST100787,28.919565217391302,66.6,1,Low
CUST100788,30.933235294117647,73.48,2,Low
CUST100789,27.9215625,79.51,2,Low
CUST100790,27.584285714285716,74.28,2,Low
CUST100791,28.036530612244896,75.76,2,Low
CUST100792,33.212857142857146,74.28,6,Low
CUST100793,30.08404255319149,72.7,3,Low
CUST100794,28.473773584905658,84.8,3,Low
CUST100795,30.651249999999997,66.88,2,Low
CUST100796,30.719333333333335,75.04,4,Low
CUST100797,31.813783783783787,67.37,1,Low
CUST100798,25.97869565217391,75.38,2,Low
CUST100799,26.95325581395349,77.34,3,Low
CUST100800,30.015757575757576,75.42,1,Low
CUST100801,31.711395348837208,72.9,3,Low
CUST100802,29.412156862745096,81.78,1,Low
CUST100803,32.258913043478266,74.56,2,Low
CUST100804,26.45195652173913,69.18,3,Low
CUST100805,30.4225,75.37,1,Low
CUST100806,35.574,73.82,6,Medium
CUST100807,34.782765957446806,76.19,6,Low
CUST100808,36.71230769230769,72.11,5,Medium
CUST100809,48.911875,80.41,6,Medium
CUST100810,29.566666666666666,72.9,3,Low
CUST100811,28.09022222222222,67.72,3,Low
CUST100812,45.839459459459455,83.29,7,Medium
CUST100813,33.96333333333333,76.81,3,Low
CUST100814,32.28,72.71,4,Low
CUST100815,32.14969696969697,74.56,3,Low
CUST100816,28.178500000000003,75.55,2,Low
CUST100817,38.29642857142857,73.71,5,Medium
CUST100818,33.08095238095238,75.68,4,Low
CUST100819,31.46857142857143,68.63,2,Low
CUST100820,33.11521739130435,79.79,3,Low
CUST100821,29.755434782608695,68.92,1,Low
CUST100822,31.979534883720934,76.68,4,Low
CUST100823,32.226190476190474,72.47,3,Low
CUST100824,36.592083333333335,76.92,3,Medium
CUST100825,33.65114285714286,79.39,5,Low
CUST100826,31.951851851851853,67.66,2,Low
CUST100827,34.042121212121216,73.51,3,Low
CUST100828,29.456410256410255,68.74,2,Low
CUST100829,33.17934782608695,75.78,3,Low
CUST100830,26.513272727272728,75.65,3,Low
CUST100831,35.128684210526316,71.69,4,Medium
CUST100832,29.39027027027027,76.14,4,Low
CUST100833,33.88645161290323,75.61,2,Low
CUST100834,37.231515151515154,72.12,7,Medium
CUST100835,29.96470588235294,71.8,4,Low
CUST100836,28.952758620689654,52.62,0,Low
CUST100837,42.57689655172414,81.05,5,Medium
CUST100838,31.846111111111114,56.14,0,Low
CUST100839,28.09375,72.82,3,Low
CUST100840,32.43611111111111,77.95,2,Low
CUST100841,27.59212121212121,61.32,1,Low
CUST100842,33.56466666666667,76.52,2,Low
CUST100843,33.736041666666665,73.55,5,Low
CUST100844,29.147391304347824,75.63,3,Low
CUST100845,29.95294117647059,79.43,2,Low
CUST100846,34.16028571428571,74.71,2,Low
CUST100847,28.026097560975607,53.52,0,Low
CUST100848,37.358947368421056,85.77,3,Medium
CUST100849,41.90581395348838,66.21,3,Medium
CUST100850,26.145128205128206,76.22,4,Low
CUST100851,31.182571428571432,66.56,5,Low
CUST100852,36.28634146341464,76.11,7,Medium
CUST100853,34.69906976744186,77.04,5,Low
CUST100854,34.86571428571428,69.91,2,Low
CUST100855,26.96526315789474,74.45,1,Low
CUST100856,34.991081081081084,72.1,2,Low
CUST100857,34.45641025641026,74.83,2,Low
CUST100858,27.61263157894737,69.63,2,Low
CUST100859,32.91291666666667,74.87,3,Low
CUST100860,29.837906976744186,73.4,3,Low
CUST100861,40.63897959183674,77.47,7,Medium
CUST100862,29.862368421052633,74.82,3,Low
CUST100863,38.17225806451613,67.18,2,Medium
CUST100864,33.79895833333333,74.98,2,Low
CUST100865,31.04285714285714,70.73,6,Low
CUST100866,31.004358974358976,70.07,2,Low
CUST100867,35.33235294117647,76.94,3,Medium
CUST100868,37.15526315789474,79.79,7,Medium
CUST100869,29.994444444444444,74.77,1,Low
CUST100870,30.122750000000003,72.15,4,Low
CUST100871,32.975,81.69,8,Low
CUST100872,45.089729729729726,82.18,9,Medium
CUST100873,29.91862068965517,69.98,2,Low
CUST100874,30.047021276595746,72.92,2,Low
CUST100875,32.03971428571429,66.39,2,Low
CUST100876,29.525151515151517,71.92,2,Low
CUST100877,31.22903846153846,70.85,4,Low
CUST100878,33.86510638297872,66.11,5,Low
CUST100879,31.991627906976746,77.74,4,Low
CUST100880,30.600749999999998,77.0,2,Low
CUST100881,26.283499999999997,78.49,1,Low
CUST100882,32.73066666666667,76.14,4,Low
CUST100883,33.548809523809524,74.54,3,Low
CUST100884,31.741363636363634,75.94,5,Low
CUST100885,28.78142857142857,68.35,1,Low
CUST100886,31.341458333333332,75.94,5,Low
CUST100887,32.89194444444444,79.89,5,Low
CUST100888,27.149787234042552,79.21,3,Low
CUST100889,36.64243243243243,69.9,3,Medium
CUST100890,29.442448979591838,75.39,1,Low
CUST100891,44.00838709677419,81.97,3,Medium
CUST100892,32.96162162162162,74.84,2,Low
CUST100893,29.868837209302324,74.93,4,Low
CUST100894,30.730666666666664,79.3,2,Low
CUST100895,31.081363636363633,73.39,5,Low
CUST100896,31.64025,82.54,4,Low
CUST100897,37.0219512195122,76.15,3,Medium
CUST100898,27.88,67.5,2,Low
CUST100899,33.87075,67.72,4,Low
CUST100900,32.669761904761906,73.57,3,Low
CUST100901,26.784200000000002,83.09,2,Low
CUST100902,33.54484848484849,73.16,4,Low
CUST100903,28.45659574468085,82.25,5,Low
CUST100904,41.04521739130435,75.66,4,Medium
CUST100905,32.5074358974359,76.54,5,Low
CUST100906,31.162916666666664,72.87,1,Low
CUST100907,36.50595238095238,76.67,6,Medium
CUST100908,31.27727272727273,68.63,1,Low
CUST100909,30.316315789473684,72.94,3,Low
CUST100910,29.343076923076925,68.65,3,Low
CUST100911,32.69552631578947,72.18,3,Low
CUST100912,36.71695652173913,91.15,3,Medium
CUST100913,45.84510638297872,88.49,9,Medium
CUST100914,35.12869565217392,70.27,5,Medium
CUST100915,37.17948717948718,80.86,3,Medium
CUST100916,31.878666666666668,73.77,2,Low
CUST100917,28.771081081081082,63.14,1,Low
CUST100918,31.884,59.0,0,Low
CUST100919,41.478125,73.92,4,Medium
CUST100920,31.358085106382976,72.92,5,Low
CUST100921,30.918108108108108,73.3,3,Low
CUST100922,36.39588235294118,69.06,3,Medium
CUST100923,36.1472972972973,77.17,2,Medium
CUST100924,30.25076923076923,71.84,2,Low
CUST100925,32.0840625,71.77,3,Low
CUST100926,30.997500000000002,74.72,4,Low
CUST100927,40.612758620689654,76.72,3,Medium
CUST100928,33.31075,68.81,4,Low
CUST100929,30.28885714285714,72.54,1,Low
CUST100930,29.24404255319149,71.67,3,Low
CUST100931,32.38159090909091,76.41,4,Low
CUST100932,34.674,66.57,3,Low
CUST100933,32.07666666666667,70.58,3,Low
CUST100934,27.791052631578946,78.11,3,Low
CUST100935,33.49864864864865,74.81,5,Low
CUST100936,30.20030303030303,78.36,2,Low
CUST100937,31.424594594594595,72.45,2,Low
CUST100938,32.786491228070176,76.93,5,Low
CUST100939,32.98307692307692,74.81,4,Low
CUST100940,33.65521739130435,75.89,3,Low
CUST100941,36.70428571428571,72.06,6,Medium
CUST100942,27.79978723404255,72.92,4,Low
CUST100943,30.615384615384617,80.34,1,Low
CUST100944,31.068108108108106,69.42,3,Low
CUST100945,33.56304347826087,59.17,0,Low
CUST100946,30.137894736842107,76.39,2,Low
CUST100947,30.19,77.25,2,Low
CUST100948,25.85578947368421,66.01,2,Low
CUST100949,30.811,70.91,3,Low
CUST100950,27.176578947368423,73.35,2,Low
CUST100951,31.034878048780488,81.13,2,Low
CUST100952,32.153513513513516,70.54,3,Low
CUST100953,32.07061224489796,70.65,2,Low
CUST100954,32.37735294117647,70.5,4,Low
CUST100955,34.782105263157895,78.56,3,Low
CUST100956,38.43263157894737,80.89,5,Medium
CUST100957,33.79651162790697,65.61,1,Low
CUST100958,36.43866666666667,75.81,5,Medium
CUST100959,38.35975,77.56,4,Medium
CUST100960,33.61677419354839,81.93,1,Low
CUST100961,32.43054054054054,71.08,5,Low
CUST100962,37.70511627906976,75.79,5,Medium
CUST100963,33.633823529411764,63.02,3,Low
CUST100964,27.18046511627907,74.25,3,Low
CUST100965,34.66125,73.32,4,Low
CUST100966,42.09238095238096,70.21,5,Medium
CUST100967,26.80333333333333,76.51,2,Low
CUST100968,28.182424242424243,70.03,2,Low
CUST100969,34.41475,73.11,4,Low
CUST100970,31.232894736842102,73.07,2,Low
CUST100971,40.248000000000005,71.99,6,Medium
CUST100972,32.11387096774193,68.63,2,Low
CUST100973,36.85454545454545,76.4,4,Medium
CUST100974,32.94529411764706,56.89,0,Low
CUST100975,34.84630434782609,83.13,3,Low
CUST100976,38.35066666666667,83.27,5,Medium
CUST100977,31.047837837837836,71.01,1,Low
CUST100978,29.307567567567563,65.67,3,Low
CUST100979,34.2403125,75.8,2,Low
CUST100980,43.076458333333335,85.61,6,Medium
CUST100981,37.5919512195122,97.74,3,Medium
CUST100982,34.429459459459466,65.43,2,Low
CUST100983,30.84558139534884,69.01,1,Low
CUST100984,32.28575,73.27,2,Low
CUST100985,29.06775,56.05,0,Low
CUST100986,27.983571428571427,63.31,1,Low
CUST100987,31.153333333333332,72.06,5,Low
CUST100988,31.84225,76.37,4,Low
CUST100989,32.135000000000005,76.33,2,Low
CUST100990,28.773947368421055,66.65,1,Low
CUST100991,32.75767441860465,71.04,3,Low
CUST100992,27.232631578947366,77.02,3,Low
CUST100993,30.24586956521739,69.17,4,Low
CUST100994,36.244571428571426,71.57,4,Medium
CUST100995,33.832682926829264,82.62,2,Low
CUST100996,33.15860465116279,79.69,4,Low
CUST100997,35.40490566037736,75.48,3,Medium
CUST100998,45.025,78.11,5,Medium
CUST100999,29.53527777777778,66.77,2,Low
CUST101000,36.0459375,73.69,6,Medium
CUST101001,32.90581395348838,73.54,5,Low
CUST101002,28.945744680851064,76.85,4,Low
CUST101003,27.148275862068964,70.99,1,Low
CUST101004,28.996,62.03,2,Low
CUST101005,33.32042553191489,71.11,5,Low
CUST101006,32.35243243243243,74.78,4,Low
CUST101007,29.776046511627904,80.59,1,Low
CUST101008,30.225609756097562,61.63,2,Low
CUST101009,34.190000000000005,72.59,3,Low
CUST101010,29.735384615384618,72.76,3,Low
CUST101011,28.731714285714286,70.97,1,Low
CUST101012,31.076363636363638,75.72,3,Low
CUST101013,31.92560975609756,71.26,6,Low
CUST101014,39.72666666666667,82.35,7,Medium
CUST101015,32.116129032258065,70.61,2,Low
CUST101016,28.595128205128205,74.46,2,Low
CUST101017,30.94689655172414,58.69,0,Low
CUST101018,27.41046511627907,75.34,3,Low
CUST101019,30.88138888888889,68.42,3,Low
CUST101020,32.85,74.09,2,Low
CUST101021,31.718421052631577,72.37,2,Low
CUST101022,44.31117647058824,86.27,4,Medium
CUST101023,30.62818181818182,76.92,3,Low
CUST101024,26.0275,70.73,1,Low
CUST101025,35.31211538461538,69.64,4,Medium
CUST101026,33.54375,75.19,1,Low
CUST101027,29.66046511627907,65.55,1,Low
CUST101028,28.518333333333334,73.01,4,Low
CUST101029,29.857608695652175,65.01,2,Low
CUST101030,31.076315789473686,70.18,3,Low
CUST101031,31.348536585365853,69.84,1,Low
CUST101032,36.16558823529412,72.18,6,Medium
CUST101033,34.07840909090909,79.32,4,Low
CUST101034,34.06825,77.7,2,Low
CUST101035,32.16275862068966,61.21,1,Low
CUST101036,35.01189189189189,75.18,3,Medium
CUST101037,36.542291666666664,75.64,4,Medium
CUST101038,31.5196,64.16,1,Low
CUST101039,35.347750000000005,76.84,5,Medium
CUST101040,29.198666666666668,74.01,4,Low
CUST101041,31.13806451612903,81.7,2,Low
CUST101042,30.635581395348837,72.99,3,Low
CUST101043,34.642580645161296,64.54,3,Low
CUST101044,30.198444444444444,72.58,4,Low
CUST101045,27.96983870967742,72.69,4,Low
CUST101046,27.918200000000002,76.78,3,Low
CUST101047,30.674318181818183,69.45,4,Low
CUST101048,29.491071428571427,69.8,2,Low
CUST101049,34.05320754716981,70.46,3,Low
CUST101050,34.33804347826087,79.86,3,Low
CUST101051,30.21,56.15,0,Low
CUST101052,36.74595238095238,72.5,4,Medium
CUST101053,35.1786,78.57,5,Medium
CUST101054,30.370444444444445,76.59,4,Low
CUST101055,30.009069767441858,65.99,5,Low
CUST101056,35.81666666666667,77.21,7,Medium
CUST101057,28.925405405405407,72.81,3,Low
CUST101058,33.65676470588235,75.34,4,Low
CUST101059,31.69413043478261,74.22,3,Low
CUST101060,43.25363636363637,81.66,5,Medium
CUST101061,34.55428571428571,71.19,4,Low
CUST101062,29.473902439024393,59.58,0,Low
CUST101063,30.370285714285714,73.96,1,Low
CUST101064,32.69384615384615,68.65,4,Low
CUST101065,43.994772727272725,78.94,6,Medium
CUST101066,34.79,80.19,4,Low
CUST101067,32.05975,74.33,4,Low
CUST101068,28.37909090909091,70.08,2,Low
CUST101069,27.224102564102566,81.32,2,Low
CUST101070,25.035813953488372,65.03,1,Low
CUST101071,30.16257142857143,68.2,3,Low
CUST101072,32.959666666666664,70.04,2,Low
CUST101073,31.45,52.04,0,Low
CUST101074,27.96,73.15,2,Low
CUST101075,31.33448979591837,72.0,2,Low
CUST101076,30.241162790697675,70.2,3,Low
CUST101077,35.419210526315794,81.83,5,Medium
CUST101078,31.335263157894737,73.36,4,Low
CUST101079,28.913243243243244,74.17,2,Low
CUST101080,29.34536585365853,66.98,4,Low
CUST101081,29.997169811320752,69.64,3,Low
CUST101082,31.90511627906977,70.0,3,Low
CUST101083,25.927209302325583,74.66,1,Low
CUST101084,36.504400000000004,75.38,3,Medium
CUST101085,33.887,73.85,3,Low
CUST101086,32.73282051282051,72.5,3,Low
CUST101087,32.68113636363636,70.94,5,Low
CUST101088,33.32292682926829,75.13,3,Low
CUST101089,33.37760869565217,80.7,4,Low
CUST101090,35.23972222222223,75.89,2,Medium
CUST101091,33.55931034482759,78.58,2,Low
CUST101092,33.245135135135136,75.6,3,Low
CUST101093,35.7475,66.9,2,Medium
CUST101094,29.163636363636364,70.11,5,Low
CUST101095,29.93439024390244,68.96,2,Low
CUST101096,36.46619047619048,74.35,2,Medium
CUST101097,32.25052631578947,75.91,2,Low
CUST101098,32.080612244897964,72.4,3,Low
CUST101099,29.058333333333334,72.84,2,Low
CUST101100,31.805142857142858,70.47,3,Low
CUST101101,33.98233333333334,85.78,5,Low
CUST101102,34.246923076923075,71.32,3,Low
CUST101103,27.685348837209304,67.14,1,Low
CUST101104,31.845333333333333,71.14,3,Low
CUST101105,41.50333333333333,77.88,6,Medium
CUST101106,32.72820512820513,75.73,6,Low
CUST101107,34.22820512820513,65.21,3,Low
CUST101108,43.21608695652174,73.2,2,Medium
CUST101109,31.93625,57.97,0,Low
CUST101110,34.60857142857143,77.27,2,Low
CUST101111,32.501333333333335,76.7,3,Low
CUST101112,32.108387096774194,74.01,1,Low
CUST101113,35.19,72.56,8,Medium
CUST101114,41.690000000000005,69.04,2,Medium
CUST101115,28.791315789473682,83.56,2,Low
CUST101116,34.14837837837838,73.62,5,Low
CUST101117,30.6775,71.69,2,Low
CUST101118,31.76735294117647,76.65,2,Low
CUST101119,36.5796875,70.61,5,Medium
CUST101120,35.18,71.47,2,Medium
CUST101121,31.29733333333333,69.59,2,Low
CUST101122,30.747500000000002,72.2,2,Low
CUST101123,33.47052631578947,74.47,2,Low
CUST101124,32.00945945945946,70.89,1,Low
CUST101125,32.04684210526316,69.98,3,Low
CUST101126,29.770588235294117,77.41,2,Low
CUST101127,30.61548387096774,54.72,0,Low
CUST101128,30.78514285714286,68.83,4,Low
CUST101129,43.292325581395346,84.91,6,Medium
CUST101130,44.0,79.55,8,Medium
CUST101131,30.87,72.78,5,Low
CUST101132,29.555263157894736,70.59,1,Low
CUST101133,31.997,86.76,1,Low
CUST101134,44.171190476190475,77.62,5,Medium
CUST101135,33.203947368421055,71.61,5,Low
CUST101136,40.00085714285714,77.76,5,Medium
CUST101137,31.22694915254237,72.18,4,Low
CUST101138,34.2875,63.64,3,Low
CUST101139,33.10193548387097,73.37,2,Low
CUST101140,27.746,74.36,3,Low
CUST101141,36.5364705882353,78.6,3,Medium
CUST101142,33.63225806451613,75.37,3,Low
CUST101143,45.53035714285714,82.98,4,Medium
CUST101144,32.8114,77.68,5,Low
CUST101145,29.31823529411765,76.08,3,Low
CUST101146,31.01735294117647,79.1,1,Low
CUST101147,25.460882352941177,54.08,0,Low
CUST101148,28.202884615384615,70.37,3,Low
CUST101149,34.92236842105263,71.11,4,Low
CUST101150,34.951081081081085,85.54,4,Low
CUST101151,28.451666666666668,59.66,0,Low
CUST101152,30.191621621621618,64.09,1,Low
CUST101153,37.28931818181818,74.52,7,Medium
CUST101154,36.065384615384616,86.01,4,Medium
CUST101155,30.034848484848485,76.7,2,Low
CUST101156,32.5774358974359,70.93,6,Low
CUST101157,30.81931818181818,66.7,4,Low
CUST101158,32.129696969696965,74.04,2,Low
CUST101159,32.5825,76.79,1,Low
CUST101160,34.82242424242425,74.58,3,Low
CUST101161,34.57,68.66,3,Low
CUST101162,40.54157894736842,86.44,6,Medium
CUST101163,29.743142857142857,76.52,2,Low
CUST101164,28.224054054054054,61.4,1,Low
CUST101165,29.94285714285714,74.32,6,Low
CUST101166,30.04,73.53,2,Low
CUST101167,33.70068965517242,71.64,1,Low
CUST101168,30.173783783783787,73.53,1,Low
CUST101169,32.14485714285714,70.55,3,Low
CUST101170,29.454186046511627,71.74,5,Low
CUST101171,28.294523809523806,62.44,1,Low
CUST101172,26.039743589743587,64.78,2,Low
CUST101173,39.146981132075474,79.66,7,Medium
CUST101174,31.308611111111116,73.65,5,Low
CUST101175,29.316756756756757,69.65,4,Low
CUST101176,31.90756097560976,82.25,2,Low
CUST101177,28.40212765957447,68.67,1,Low
CUST101178,25.459714285714288,53.01,0,Low
CUST101179,32.52153846153846,77.76,3,Low
CUST101180,32.26105263157895,68.67,3,Low
CUST101181,34.12733333333333,80.15,5,Low
CUST101182,33.48974358974359,87.24,4,Low
CUST101183,28.06594594594595,71.07,4,Low
CUST101184,29.73,70.88,3,Low
CUST101185,32.227,79.19,1,Low
CUST101186,32.02605263157895,76.06,1,Low
CUST101187,43.52185185185185,75.05,3,Medium
CUST101188,31.184500000000003,62.6,3,Low
CUST101189,35.77820512820512,84.8,3,Medium
CUST101190,28.16466666666667,65.03,1,Low
CUST101191,28.62452380952381,71.1,2,Low
CUST101192,35.58825,72.73,5,Medium
CUST101193,40.36509803921568,79.51,6,Medium
CUST101194,34.18,66.85,2,Low
CUST101195,32.481702127659574,74.18,2,Low
CUST101196,36.804545454545455,78.18,4,Medium
CUST101197,27.404062500000002,78.74,1,Low
CUST101198,30.572666666666667,76.31,3,Low
CUST101199,29.163,73.92,3,Low
CUST101200,27.61933333333333,70.07,1,Low
CUST101201,35.30595238095238,80.24,4,Medium
CUST101202,36.192195121951215,74.25,4,Medium
CUST101203,27.72277777777778,63.96,2,Low
CUST101204,31.637777777777778,73.69,5,Low
CUST101205,35.20980769230769,77.41,7,Medium
CUST101206,30.91,82.47,3,Low
CUST101207,28.330434782608698,72.73,2,Low
CUST101208,29.197954545454547,69.57,3,Low
CUST101209,32.28595238095238,67.84,3,Low
CUST101210,35.315,75.58,7,Medium
CUST101211,31.672745098039215,67.67,5,Low
CUST101212,38.65212121212121,80.7,4,Medium
CUST101213,28.616785714285715,77.95,2,Low
CUST101214,26.81377777777778,65.68,2,Low
CUST101215,34.03297297297297,77.05,4,Low
CUST101216,37.734102564102564,79.03,5,Medium
CUST101217,31.645208333333333,74.04,3,Low
CUST101218,28.670666666666666,68.81,8,Low
CUST101219,28.83119047619048,75.23,3,Low
CUST101220,38.39433333333333,68.85,3,Medium
CUST101221,34.284418604651165,78.0,4,Low
CUST101222,32.07372881355932,70.64,4,Low
